epoch,training_acc,training_loss,L2
1,38.22,842.01,855.0
2,42.21,805.52,886.0
3,44.2,790.85,917.0
4,46.12,779.48,945.0
5,46.63,771.58,972.0
6,51.9,761.28,997.0
7,53.92,753.53,1024.0
8,55.83,744.63,1051.0
9,58.22,738.03,1078.0
10,57.04,729.58,1106.0
11,61.36,723.43,1134.0
12,62.4,715.86,1162.0
13,63.24,708.25,1190.0
14,63.16,702.27,1218.0
15,63.58,696.69,1247.0
16,65.58,690.14,1275.0
17,66.0,686.11,1303.0
18,67.14,680.42,1331.0
19,66.86,674.25,1359.0
20,68.03,669.66,1388.0
21,69.26,664.54,1415.0
22,69.07,659.72,1442.0
23,69.05,655.39,1469.0
24,69.45,651.03,1495.0
25,70.58,646.67,1520.0
26,70.32,642.89,1544.0
27,70.15,640.31,1570.0
28,70.55,636.79,1594.0
29,70.16,634.5,1618.0
30,71.5,631.89,1641.0
31,71.35,628.32,1662.0
32,71.49,627.13,1684.0
33,71.41,624.3,1704.0
34,70.69,622.68,1725.0
35,71.82,621.03,1746.0
36,72.32,620.65,1768.0
37,72.22,618.39,1788.0
38,72.14,616.46,1807.0
39,71.5,615.62,1827.0
40,72.09,614.79,1847.0
41,72.24,613.48,1865.0
42,72.51,612.9,1884.0
43,72.13,611.95,1904.0
44,72.41,611.08,1922.0
45,72.29,609.98,1940.0
46,72.08,609.96,1959.0
47,72.21,609.22,1977.0
48,73.17,608.96,1996.0
49,72.47,608.7,2016.0
50,72.62,606.94,2033.0
51,73.15,607.23,2050.0
52,72.74,606.33,2067.0
53,73.12,606.25,2087.0
54,71.85,605.4,2104.0
55,73.1,605.17,2122.0
56,71.98,604.01,2137.0
57,73.29,605.02,2158.0
58,72.58,604.26,2176.0
59,72.56,603.1,2193.0
60,72.08,602.7,2209.0
61,72.71,602.76,2228.0
62,72.84,602.12,2244.0
63,72.31,601.44,2259.0
64,73.01,602.2,2278.0
65,73.33,601.25,2295.0
66,72.38,601.56,2313.0
67,71.74,600.9,2330.0
68,73.25,601.59,2350.0
69,72.26,600.51,2369.0
70,72.79,599.56,2384.0
71,73.39,599.87,2403.0
72,72.84,599.25,2417.0
73,73.27,599.27,2434.0
74,72.8,599.17,2452.0
75,73.07,598.54,2467.0
76,73.34,598.31,2482.0
77,72.33,598.08,2498.0
78,73.64,597.26,2511.0
79,73.16,597.4,2528.0
80,73.03,597.61,2547.0
81,73.17,597.94,2564.0
82,72.84,597.77,2585.0
83,73.81,596.8,2600.0
84,73.07,596.51,2617.0
85,73.18,596.24,2633.0
86,73.69,596.01,2650.0
87,73.53,596.22,2668.0
88,73.26,595.26,2682.0
89,73.64,595.59,2698.0
90,73.71,595.51,2715.0
91,73.16,594.8,2729.0
92,73.27,595.09,2745.0
93,73.68,595.0,2761.0
94,73.16,594.97,2779.0
95,72.48,594.45,2795.0
96,73.38,594.39,2810.0
97,73.72,594.41,2827.0
98,73.18,593.96,2841.0
99,73.37,593.98,2858.0
